Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent,month,Production per hour,Defect Rate per 100 units produced,down_timr_to_production_time_ratio,down_time_to_production_time_ratio,Maintenance Group
17-05-1904,2022-05-17,Furniture,20,Night,90,1.0,21.14,31.0,29.74,409.54,4,2.49,1.19,2.44,0.043,0.52,0,24.0,59.8,May,4.257332071901608,1.1111111111111112,17.764705882352942,0.05629139072847682,2-3
18-05-1904,2022-05-18,Automotive,2,Day,158,1.0,19.13,42.11,17.5,348.83,2,0.97,1.57,0.7,0.045,1.67,2,19.5,46.9,May,8.259278619968637,0.6329113924050633,12.184713375796177,0.08207004704652379,0-1
19-05-1904,2022-05-19,Automotive,4,Day,75,8.0,12.14,11.13,29.47,197.97,3,2.41,2.86,0.92,0.05,1.0028851851851852,2,25.0,33.3,May,6.177924217462932,10.666666666666666,4.244755244755245,0.23558484349258646,2-3
20-05-1904,2022-05-20,Automotive,2,Day,78,6.0,20.26,46.68,17.48,288.26,1,0.83,1.57,2.16,0.024,0.12,0,20.4,39.3,May,3.84995064165844,7.6923076923076925,12.904458598726116,0.07749259624876603,0-1
21-05-1904,2022-05-21,Electronics,13,Day,168,1.0,19.8,43.91,22.42,443.63,4,4.56,0.4,1.49,0.034,0.7,2,18.7,58.1,May,8.484848484848484,0.5952380952380952,49.5,0.020202020202020204,4-5
22-05-1904,2022-05-22,Automotive,1,Night,179,5.0,8.58,31.96,29.81,224.33,3,2.16,2.45,2.3,0.015,2.0,2,18.3,42.0,May,20.86247086247086,2.793296089385475,3.5020408163265304,0.2855477855477856,2-3
23-05-1904,2022-05-23,Electronics,16,Day,84,9.0,2.49,31.42,17.93,158.1,4,1.58,1.84,1.24,0.027,0.29,2,22.2,42.4,May,33.734939759036145,10.714285714285714,1.3532608695652175,0.7389558232931727,1-2
24-05-1904,2022-05-24,Electronics,13,Night,61,9.0,14.62,46.51,26.06,161.77,3,3.93,0.16,1.11,0.044,0.29,1,21.1,51.2,May,4.172366621067032,14.754098360655737,91.375,0.010943912448700412,3-4
25-05-1904,2022-05-25,Appliances,9,Day,133,3.0,19.07,38.21,22.66,409.0,2,2.74,2.1,1.69,0.039,1.16,1,22.1,46.6,May,6.974305191400105,2.255639097744361,9.08095238095238,0.11012060828526482,2-3
26-05-1904,2022-05-26,Furniture,19,Night,161,3.0,22.32,40.63,21.33,165.97,2,2.5071666666666665,1.16,1.87,0.031,1.53,1,19.2,38.3,May,7.21326164874552,1.8633540372670807,19.24137931034483,0.05197132616487455,2-3
27-05-1904,2022-05-27,Textiles,7,Day,112,9.0,1.85,19.19,21.25,117.99,3,0.56,1.37,1.84,0.044,0.05,1,20.6,47.5,May,60.54054054054054,8.035714285714286,1.3503649635036497,0.7405405405405405,0-1
28-05-1904,2022-05-28,Electronics,16,Night,152,0.0,10.3,10.39,23.36,441.68,1,1.34,0.68,1.01,0.043,1.0028851851851852,0,21.1,32.5,May,14.757281553398057,0.0,15.147058823529411,0.06601941747572816,1-2
29-05-1904,2022-05-29,Furniture,19,Night,156,8.0,16.72,27.58,26.5,473.55,4,3.82,0.53,2.19,0.046,0.92,0,20.7,34.9,May,9.330143540669857,5.128205128205129,31.54716981132075,0.03169856459330144,3-4
30-05-1904,2022-05-30,Furniture,17,Day,73,2.0,11.53,14.33,19.89,494.52,3,2.5071666666666665,1.28,1.42,0.018,1.37,1,24.0,56.2,May,6.331309627059844,2.73972602739726,9.0078125,0.11101474414570686,2-3
31-05-1904,2022-05-31,Furniture,17,Day,174,5.0,6.16,26.61,29.94,246.2,1,0.94,1.75,0.66,0.019,0.64,2,22.6,34.6,May,28.246753246753247,2.8735632183908044,3.52,0.28409090909090906,0-1
01-06-1904,2022-06-01,Automotive,4,Night,167,4.0,14.68,35.26,28.6,463.79,4,0.19,0.65,1.6,0.049,1.05,1,23.6,50.8,June,11.376021798365123,2.395209580838323,22.584615384615383,0.04427792915531335,0-1
02-06-1904,2022-06-02,Electronics,13,Swing,139,4.0,21.19,34.21,22.37,161.72,4,1.86,1.36,1.07,0.03,0.82,1,22.9,40.4,June,6.559697970740915,2.8776978417266186,15.580882352941176,0.06418121755545068,1-2
03-06-1904,2022-06-03,Automotive,2,Day,61,1.0,22.73,37.58,23.02,497.16,3,1.18,1.76,1.68,0.036,1.04,0,24.9,50.8,June,2.6836779586449624,1.639344262295082,12.914772727272727,0.07743070831500219,1-2
04-06-1904,2022-06-04,Automotive,4,Night,163,6.0,23.83,15.66,25.86,106.8,1,4.74,1.45,0.87,0.046,1.36,0,23.7,43.4,June,6.840117498950903,3.6809815950920246,16.43448275862069,0.060847671002937476,4-5
05-06-1904,2022-06-05,Appliances,12,Swing,153,7.0,9.85,19.74,19.42,238.54,2,1.01,1.57,2.15,0.032,1.39,0,24.9,30.2,June,15.532994923857869,4.57516339869281,6.273885350318471,0.15939086294416244,1-2
06-06-1904,2022-06-06,Automotive,3,Night,73,9.0,5.67,37.87,22.48,397.87,1,3.51,0.87,0.85,0.016,0.39,2,23.5,39.7,June,12.874779541446209,12.32876712328767,6.517241379310345,0.15343915343915343,3-4
07-06-1904,2022-06-07,Furniture,20,Swing,138,9.0,19.55,17.36,20.16,340.75,4,1.15,0.34,1.34,0.025,0.75,2,20.9,50.8,June,7.0588235294117645,6.521739130434782,57.5,0.017391304347826087,1-2
08-06-1904,2022-06-08,Textiles,7,Day,161,4.0,16.83,18.62,21.38,259.9,2,0.32,2.85,0.57,0.031,0.56,0,18.9,34.9,June,9.566250742721332,2.484472049689441,5.905263157894736,0.16934046345811055,0-1
09-06-1904,2022-06-09,Automotive,2,Swing,134,8.0,18.33,37.0,27.03,131.06,1,0.05,2.71,1.8,0.029,0.71,2,20.7,50.5,June,7.310420076377524,5.970149253731344,6.763837638376383,0.14784506273867978,0-1
10-06-1904,2022-06-10,Furniture,19,Swing,70,5.0,9.37,39.09,22.6,480.81,3,1.33,2.79,0.69,0.05,0.71,2,24.4,55.4,June,7.4706510138740665,7.142857142857143,3.3584229390681,0.2977588046958378,1-2
11-06-1904,2022-06-11,Automotive,3,Swing,174,2.0,6.13,21.68,27.52,441.61,3,4.54,1.64,1.95,0.019,0.08,2,21.4,34.1,June,28.38499184339315,1.1494252873563218,3.7378048780487805,0.26753670473083196,4-5
12-06-1904,2022-06-12,Automotive,1,Day,135,2.0,18.91,44.87,17.89,130.21,3,2.5071666666666665,0.78,1.84,0.04,1.66,2,20.3,37.0,June,7.1390798519301955,1.4814814814814814,24.243589743589745,0.041248016922263354,2-3
13-06-1904,2022-06-13,Automotive,1,Day,90,24.0,11.24,43.39,24.95,401.01,2,2.76,0.99,1.34,0.011,0.83,0,21.6,45.0,June,8.00711743772242,26.666666666666668,11.353535353535355,0.08807829181494661,2-3
14-06-1904,2022-06-14,Automotive,2,Swing,179,4.0,16.84,33.99,27.93,166.63,3,1.21,1.8,1.48,0.025,1.0028851851851852,2,23.5,33.3,June,10.629453681710213,2.2346368715083798,9.355555555555556,0.10688836104513065,1-2
15-06-1904,2022-06-15,Textiles,7,Night,157,5.0,21.06,43.06,17.8,485.43,3,3.57,2.14,2.17,0.014,1.31,1,22.4,58.0,June,7.454890788224122,3.1847133757961785,9.841121495327101,0.1016144349477683,3-4
16-06-1904,2022-06-16,Textiles,6,Swing,77,3.0,8.92,49.12,22.19,126.6,3,3.84,1.57,1.01,0.033,1.84,2,21.7,59.5,June,8.632286995515695,3.896103896103896,5.681528662420382,0.17600896860986548,3-4
17-06-1904,2022-06-17,Appliances,9,Swing,101,5.0,18.66,47.61,28.58,173.44,4,1.04,0.53,1.77,0.021,1.85,0,24.9,47.1,June,5.412647374062165,4.9504950495049505,35.20754716981132,0.028403001071811363,1-2
18-06-1904,2022-06-18,Automotive,4,Night,120,2.0,11.42,15.11,29.27,409.08,2,0.26,2.67,1.65,0.035,1.0028851851851852,0,22.2,38.9,June,10.507880910683012,1.6666666666666667,4.277153558052435,0.23380035026269702,0-1
19-06-1904,2022-06-19,Furniture,20,Day,118,8.0,15.22,25.19,26.47,106.83,1,0.66,1.84,1.95,0.034,0.9,2,18.9,39.6,June,7.752956636005256,6.779661016949152,8.271739130434783,0.12089356110381078,0-1
20-06-1904,2022-06-20,Electronics,13,Night,139,7.0,20.05,38.93,24.87,450.55,3,2.46,2.59,1.31,0.031,0.47,0,23.5,42.6,June,6.932668329177057,5.0359712230215825,7.741312741312742,0.12917705735660848,2-3
21-06-1904,2022-06-21,Appliances,12,Swing,62,0.0,7.87,13.52,17.6,204.42,2,2.02,1.57,2.26,0.044,0.66,0,19.2,55.8,June,7.878017789072427,0.0,5.012738853503184,0.1994917407878018,2-3
22-06-1904,2022-06-22,Furniture,20,Swing,90,5.0,20.29,15.48,29.64,444.49,2,0.51,1.21,0.97,0.028,0.33,0,24.0,54.3,June,4.435682602267127,5.555555555555555,16.768595041322314,0.05963528831936915,0-1
23-06-1904,2022-06-23,Appliances,12,Night,194,1.0,5.72,26.07,15.24,288.66,4,0.58,0.26,2.11,0.04,0.06,2,19.5,57.0,June,33.91608391608392,0.5154639175257731,22.0,0.045454545454545456,0-1
24-06-1904,2022-06-24,Electronics,15,Day,187,1.0,10.72,10.25,23.1,122.73,3,2.79,0.91,1.7,0.027,0.73,0,24.4,57.8,June,17.44402985074627,0.5347593582887701,11.780219780219781,0.08488805970149253,2-3
25-06-1904,2022-06-25,Electronics,14,Swing,62,9.0,7.33,27.64,17.8,316.05,3,2.5071666666666665,0.57,2.1,0.048,1.52,2,23.0,39.9,June,8.458390177353342,14.516129032258064,12.859649122807019,0.07776261937244201,2-3
26-06-1904,2022-06-26,Electronics,16,Day,171,6.0,1.37,25.71,29.19,388.72,3,4.63,2.89,2.43,0.016,1.84,1,23.5,51.5,June,124.81751824817518,3.508771929824561,0.4740484429065744,2.1094890510948905,4-5
27-06-1904,2022-06-27,Furniture,20,Day,71,2.0,1.27,38.32,24.92,314.08,4,4.43,1.2,0.51,0.039,1.08,1,24.8,36.2,June,55.90551181102362,2.816901408450704,1.0583333333333333,0.9448818897637795,4-5
28-06-1904,2022-06-28,Appliances,12,Swing,186,0.0,5.49,13.61,28.17,460.19,4,0.38,2.71,0.56,0.013,0.23,0,20.0,50.2,June,33.87978142076503,0.0,2.0258302583025833,0.4936247723132969,0-1
29-06-1904,2022-06-29,Electronics,15,Night,105,9.0,15.86,27.69,21.49,401.2,2,0.57,0.99,0.5,0.016,0.87,0,20.4,46.8,June,6.620428751576293,8.571428571428571,16.02020202020202,0.06242118537200505,0-1
30-06-1904,2022-06-30,Furniture,20,Swing,67,8.0,13.08,48.5,26.07,149.59,1,2.5071666666666665,0.37,1.13,0.031,1.42,0,21.7,39.5,June,5.122324159021407,11.940298507462687,35.351351351351354,0.028287461773700305,2-3
01-07-1904,2022-07-01,Automotive,4,Night,84,5.0,8.33,45.1,25.56,118.44,2,4.44,2.43,1.29,0.028,0.9,0,22.0,32.4,July,10.084033613445378,5.9523809523809526,3.42798353909465,0.2917166866746699,4-5
02-07-1904,2022-07-02,Automotive,4,Night,103,0.0,11.21,38.59,27.93,244.68,2,1.5,1.41,1.25,0.048,0.43,1,21.9,40.7,July,9.18822479928635,0.0,7.950354609929079,0.12578055307760927,1-2
03-07-1904,2022-07-03,Furniture,18,Swing,54,8.0,16.54,49.12,15.66,381.62,4,2.5071666666666665,1.57,0.6,0.01,1.49,0,22.5,41.9,July,3.2648125755743655,14.814814814814815,10.535031847133757,0.09492140266021766,2-3
04-07-1904,2022-07-04,Automotive,1,Night,59,2.0,21.45,13.68,23.06,442.83,3,1.95,1.7,2.31,0.034,1.59,0,24.5,56.2,July,2.7505827505827507,3.389830508474576,12.617647058823529,0.07925407925407925,1-2
05-07-1904,2022-07-05,Automotive,2,Day,191,8.0,6.96,20.04,26.32,444.26,2,0.68,0.3,0.76,0.023,1.5,1,19.7,57.6,July,27.442528735632184,4.18848167539267,23.2,0.043103448275862065,0-1
06-07-1904,2022-07-06,Electronics,13,Swing,130,1.0,21.24,15.62,29.75,127.17,1,2.1,0.1,1.58,0.029,1.12,1,18.7,58.5,July,6.120527306967985,0.7692307692307693,212.39999999999998,0.004708097928436912,2-3
07-07-1904,2022-07-07,Appliances,9,Day,86,0.0,10.44,40.55,25.61,422.11,2,2.11,0.48,2.31,0.032,1.26,0,18.6,38.5,July,8.237547892720308,0.0,21.75,0.04597701149425287,2-3
08-07-1904,2022-07-08,Furniture,19,Night,100,6.0,8.7,44.32,23.97,215.14,2,2.5071666666666665,0.96,1.58,0.032,1.34,0,21.2,56.0,July,11.49425287356322,6.0,9.0625,0.1103448275862069,2-3
09-07-1904,2022-07-09,Electronics,16,Night,179,9.0,14.08,35.65,22.72,467.35,3,3.76,1.23,1.24,0.048,1.84,1,21.4,53.6,July,12.713068181818182,5.027932960893855,11.447154471544716,0.08735795454545454,3-4
10-07-1904,2022-07-10,Textiles,8,Night,134,1.0,9.19,20.32,19.76,298.57,1,2.5071666666666665,2.59,1.91,0.049,0.32,2,24.9,57.9,July,14.581066376496192,0.746268656716418,3.548262548262548,0.28182807399347115,2-3
11-07-1904,2022-07-11,Appliances,10,Night,96,2.0,7.69,14.91,17.04,160.55,2,0.82,2.64,2.49,0.03,1.14,1,18.9,47.9,July,12.48374512353706,2.0833333333333335,2.912878787878788,0.3433029908972692,0-1
12-07-1904,2022-07-12,Textiles,7,Day,134,6.0,21.7,31.78,28.84,497.12,4,3.07,1.37,1.7,0.026,0.99,1,20.3,31.4,July,6.175115207373272,4.477611940298507,15.839416058394159,0.0631336405529954,3-4
13-07-1904,2022-07-13,Electronics,13,Night,197,0.0,10.32,15.93,17.77,181.76,3,1.15,1.97,1.79,0.039,1.0028851851851852,0,23.3,48.9,July,19.089147286821706,0.0,5.238578680203046,0.19089147286821706,1-2
14-07-1904,2022-07-14,Appliances,11,Swing,69,7.0,4.48,16.48,25.78,209.5,4,2.5071666666666665,0.39,0.86,0.031,1.98,2,19.2,50.3,July,15.401785714285714,10.144927536231885,11.487179487179487,0.08705357142857142,2-3
15-07-1904,2022-07-15,Appliances,9,Night,91,6.0,10.94,32.31,26.84,311.41,4,2.47,2.86,1.03,0.039,1.59,1,24.0,45.8,July,8.318098720292506,6.593406593406593,3.825174825174825,0.26142595978062155,2-3
16-07-1904,2022-07-16,Electronics,14,Night,174,2.0,7.65,13.89,27.88,110.6,1,1.79,1.01,2.09,0.025,0.56,2,20.2,31.7,July,22.745098039215684,1.1494252873563218,7.574257425742575,0.13202614379084968,1-2
17-07-1904,2022-07-17,Appliances,9,Day,186,4.0,12.79,46.54,19.79,430.51,3,2.5071666666666665,1.57,2.0,0.029,1.59,2,18.0,58.2,July,14.542611415168102,2.150537634408602,8.146496815286623,0.12275215011727914,2-3
18-07-1904,2022-07-18,Furniture,17,Day,59,1.0,15.78,18.24,28.29,280.79,2,4.33,1.66,0.98,0.013,0.5,1,20.8,33.0,July,3.7389100126742716,1.694915254237288,9.506024096385541,0.10519645120405577,4-5
19-07-1904,2022-07-19,Furniture,17,Night,139,1.0,1.35,43.06,22.6,240.43,2,4.63,2.3,1.51,0.036,0.56,2,20.3,30.2,July,102.96296296296296,0.7194244604316546,0.5869565217391305,1.7037037037037035,4-5
20-07-1904,2022-07-20,Electronics,15,Day,61,8.0,19.12,32.98,17.65,276.01,2,2.87,2.98,2.26,0.043,1.78,0,22.8,42.8,July,3.1903765690376567,13.114754098360656,6.416107382550336,0.15585774058577406,2-3
21-07-1904,2022-07-21,Appliances,12,Swing,161,9.0,11.76,16.2,16.55,487.68,2,3.38,1.31,0.86,0.017,1.81,2,21.2,39.3,July,13.690476190476192,5.590062111801243,8.977099236641221,0.11139455782312926,3-4
22-07-1904,2022-07-22,Electronics,14,Day,154,1.0,13.46,48.91,16.38,297.01,2,2.15,0.89,1.95,0.048,1.63,2,19.5,52.6,July,11.441307578008914,0.6493506493506493,15.123595505617978,0.06612184249628529,2-3
23-07-1904,2022-07-23,Appliances,9,Swing,80,8.0,4.16,30.79,24.77,401.16,3,4.5,0.3,1.2,0.049,1.0028851851851852,2,19.3,39.6,July,19.23076923076923,10.0,13.866666666666667,0.07211538461538461,4-5
24-07-1904,2022-07-24,Appliances,12,Swing,69,4.0,11.06,19.82,25.84,106.08,4,2.44,2.38,0.63,0.033,0.22,1,22.6,40.5,July,6.23869801084991,5.797101449275362,4.647058823529412,0.2151898734177215,2-3
25-07-1904,2022-07-25,Appliances,10,Day,188,0.0,12.32,19.08,21.9,402.21,1,3.69,0.94,1.06,0.013,1.0028851851851852,1,22.8,58.8,July,15.25974025974026,0.0,13.106382978723405,0.0762987012987013,3-4
26-07-1904,2022-07-26,Appliances,9,Swing,129,3.0,1.94,15.19,17.69,137.93,4,4.22,1.33,1.34,0.042,0.93,1,23.7,36.3,July,66.49484536082474,2.3255813953488373,1.4586466165413532,0.6855670103092784,4-5
27-07-1904,2022-07-27,Furniture,18,Night,85,9.0,5.06,32.43,29.23,417.47,4,2.15,2.87,1.99,0.029,1.2,2,24.8,52.6,July,16.798418972332016,10.588235294117647,1.763066202090592,0.5671936758893281,2-3
28-07-1904,2022-07-28,Appliances,12,Swing,199,3.0,9.45,34.81,21.25,467.36,4,4.19,2.84,0.75,0.045,1.0028851851851852,0,21.8,35.5,July,21.05820105820106,1.5075376884422111,3.3274647887323945,0.30052910052910053,4-5
29-07-1904,2022-07-29,Appliances,12,Day,95,8.0,5.13,33.21,16.15,193.59,3,4.43,1.57,2.22,0.042,1.26,2,23.7,42.5,July,18.51851851851852,8.421052631578947,3.267515923566879,0.30604288499025345,4-5
30-07-1904,2022-07-30,Appliances,11,Swing,121,2.0,8.37,43.67,18.64,210.87,2,0.05,0.31,1.15,0.033,0.62,2,19.1,50.7,July,14.456391875746716,1.6528925619834711,26.999999999999996,0.03703703703703704,0-1
31-07-1904,2022-07-31,Automotive,1,Night,197,9.0,21.21,65.0,24.05,423.22,4,2.19,1.35,0.8,0.011,0.1,0,19.2,51.5,July,9.288071664309287,4.568527918781726,15.71111111111111,0.06364922206506365,2-3
01-08-1904,2022-08-01,Furniture,18,Night,88,7.0,15.37,11.13,22.13,413.89,4,4.78,2.73,1.24,0.034,0.69,2,23.4,53.7,August,5.725439167208848,7.954545454545454,5.63003663003663,0.17761873780091086,4-5
02-08-1904,2022-08-02,Furniture,19,Night,198,9.0,13.64,43.82,22.56,417.2,4,0.27,1.51,2.36,0.04,1.43,1,18.5,33.4,August,14.516129032258064,4.545454545454546,9.033112582781458,0.11070381231671554,0-1
03-08-1904,2022-08-03,Electronics,13,Day,105,1.0,20.43,14.8,19.09,423.21,1,2.2,2.95,1.63,0.036,0.75,1,23.0,39.6,August,5.139500734214391,0.9523809523809523,6.925423728813559,0.14439549681840433,2-3
04-08-1904,2022-08-04,Furniture,17,Night,60,2.0,6.44,15.78,15.03,238.12,2,4.07,0.57,1.2,0.036,1.05,1,19.2,44.4,August,9.316770186335404,3.3333333333333335,11.298245614035089,0.08850931677018632,4-5
05-08-1904,2022-08-05,Automotive,4,Swing,137,7.0,23.45,31.53,17.12,480.14,2,2.42,1.79,1.36,0.041,1.97,1,19.7,36.3,August,5.842217484008529,5.109489051094891,13.100558659217876,0.07633262260127932,2-3
06-08-1904,2022-08-06,Furniture,19,Day,137,6.0,6.05,26.27,29.09,459.38,4,3.65,0.57,1.98,0.031,1.45,1,19.9,51.9,August,22.644628099173556,4.37956204379562,10.6140350877193,0.09421487603305785,3-4
07-08-1904,2022-08-07,Automotive,4,Day,152,6.0,12.32,36.66,23.82,151.09,4,4.3,2.39,0.59,0.041,1.84,0,24.0,57.6,August,12.337662337662337,3.9473684210526314,5.154811715481172,0.1939935064935065,4-5
08-08-1904,2022-08-08,Furniture,19,Day,156,3.0,23.17,17.61,17.47,116.88,2,1.02,2.75,2.4,0.019,0.76,2,19.2,51.6,August,6.732844195079844,1.9230769230769231,8.425454545454546,0.11868795856711263,1-2
09-08-1904,2022-08-09,Automotive,1,Swing,133,3.0,8.67,43.62,17.81,467.19,3,1.06,0.19,2.17,0.026,1.11,2,19.1,42.4,August,15.340253748558247,2.255639097744361,45.63157894736842,0.02191464821222607,1-2
10-08-1904,2022-08-10,Furniture,19,Swing,174,2.0,4.84,18.68,28.75,185.92,1,3.73,1.28,2.27,0.036,0.43,1,18.4,43.5,August,35.950413223140494,1.1494252873563218,3.78125,0.2644628099173554,3-4
11-08-1904,2022-08-11,Electronics,15,Day,61,9.0,10.37,27.27,18.22,396.45,1,1.79,0.11,1.83,0.017,0.84,0,24.9,55.3,August,5.882352941176471,14.754098360655737,94.27272727272727,0.010607521697203472,1-2
12-08-1904,2022-08-12,Electronics,15,Day,196,0.0,6.36,10.89,16.29,364.9,3,1.49,0.21,1.68,0.041,0.47,1,21.8,42.4,August,30.81761006289308,0.0,30.28571428571429,0.0330188679245283,1-2
13-08-1904,2022-08-13,Automotive,2,Night,82,3.0,18.21,48.57,29.1,389.96,2,3.06,1.1,1.19,0.033,1.08,1,22.3,48.0,August,4.503020318506315,3.658536585365854,16.554545454545455,0.06040637012630423,3-4
14-08-1904,2022-08-14,Appliances,10,Day,176,9.0,22.17,21.62,18.65,347.12,1,4.84,1.75,1.1,0.039,1.17,1,24.3,42.0,August,7.938655841226883,5.113636363636363,12.668571428571429,0.07893549842129002,4-5
15-08-1904,2022-08-15,Furniture,19,Swing,194,0.0,20.71,31.31,28.05,214.53,4,0.91,2.56,0.68,0.044,1.0028851851851852,2,18.9,48.1,August,9.367455335586673,0.0,8.08984375,0.12361178174794785,0-1
16-08-1904,2022-08-16,Furniture,19,Night,135,9.0,4.3,29.09,26.72,337.61,4,3.57,2.84,0.57,0.049,1.73,0,18.9,54.4,August,31.395348837209305,6.666666666666667,1.5140845070422535,0.6604651162790698,3-4
17-08-1904,2022-08-17,Electronics,16,Day,83,7.0,22.87,26.06,19.94,312.77,2,3.35,0.81,0.61,0.022,0.4,0,20.2,58.1,August,3.629208570179274,8.433734939759036,28.234567901234566,0.03541757761259292,3-4
18-08-1904,2022-08-18,Electronics,14,Swing,151,6.0,17.92,17.23,29.66,222.53,4,3.78,0.67,0.86,0.042,0.87,1,18.4,59.5,August,8.426339285714285,3.9735099337748343,26.74626865671642,0.037388392857142856,3-4
19-08-1904,2022-08-19,Automotive,1,Day,178,5.0,18.44,34.77,29.01,239.23,4,2.69,0.47,0.82,0.024,1.0028851851851852,1,25.0,32.1,August,9.6529284164859,2.808988764044944,39.23404255319149,0.0254880694143167,2-3
20-08-1904,2022-08-20,Textiles,7,Day,128,8.0,13.65,32.22,19.58,358.87,2,3.86,1.57,2.07,0.029,0.37,1,23.2,43.1,August,9.377289377289378,6.25,8.694267515923567,0.11501831501831503,3-4
21-08-1904,2022-08-21,Appliances,9,Day,158,9.0,9.59,27.6,18.33,434.3,4,0.03,1.61,0.71,0.034,0.98,2,23.7,42.1,August,16.475495307612096,5.69620253164557,5.956521739130435,0.16788321167883213,0-1
22-08-1904,2022-08-22,Automotive,3,Night,171,4.0,6.8,31.97,15.77,337.72,1,2.89,1.59,2.03,0.019,1.22,0,24.3,58.0,August,25.147058823529413,2.3391812865497075,4.276729559748428,0.23382352941176474,2-3
23-08-1904,2022-08-23,Appliances,9,Night,86,4.0,11.82,36.01,28.81,275.05,2,2.5071666666666665,0.26,1.38,0.018,0.15,1,23.3,31.2,August,7.27580372250423,4.651162790697675,45.46153846153846,0.021996615905245348,2-3
24-08-1904,2022-08-24,Automotive,4,Day,114,5.0,19.51,44.42,28.22,149.02,1,3.09,0.05,2.42,0.034,0.26,1,20.6,41.3,August,5.84315735520246,4.385964912280702,390.2,0.0025627883136852894,3-4
25-08-1904,2022-08-25,Furniture,19,Swing,179,0.0,8.15,19.18,25.27,107.23,4,3.75,1.14,1.71,0.038,0.68,2,18.2,56.7,August,21.96319018404908,0.0,7.1491228070175445,0.1398773006134969,3-4
26-08-1904,2022-08-26,Automotive,2,Day,149,7.0,21.47,40.83,28.73,135.09,4,2.2,0.24,1.62,0.048,0.16,0,18.6,56.2,August,6.939916162086633,4.697986577181208,89.45833333333333,0.011178388448998603,2-3
27-08-1904,2022-08-27,Appliances,9,Day,65,5.0,4.36,42.63,19.33,127.25,1,3.38,0.17,1.79,0.033,1.39,0,18.2,57.7,August,14.908256880733944,7.6923076923076925,25.647058823529413,0.0389908256880734,3-4
28-08-1904,2022-08-28,Textiles,7,Night,138,3.0,2.14,39.78,16.58,165.9,3,4.83,1.48,1.49,0.034,1.81,2,24.3,38.8,August,64.48598130841121,2.1739130434782608,1.445945945945946,0.6915887850467289,4-5
29-08-1904,2022-08-29,Furniture,19,Day,92,8.0,12.57,42.73,26.71,461.53,3,2.5071666666666665,2.44,1.64,0.027,1.42,1,21.3,35.5,August,7.319013524264121,8.695652173913043,5.151639344262295,0.1941129673826571,2-3
30-08-1904,2022-08-30,Appliances,11,Day,133,7.0,22.37,33.13,29.65,160.3,3,1.49,2.01,1.91,0.041,1.19,2,25.0,48.4,August,5.945462673223067,5.2631578947368425,11.129353233830848,0.08985248100134106,1-2
31-08-1904,2022-08-31,Textiles,8,Night,159,3.0,20.22,10.88,18.82,177.29,2,1.02,0.46,2.19,0.039,1.89,1,20.7,45.8,August,7.863501483679526,1.8867924528301887,43.95652173913043,0.022749752720079133,1-2
01-09-1904,2022-09-01,Furniture,20,Swing,195,3.0,4.17,37.83,18.32,345.1,1,2.5071666666666665,1.98,2.34,0.018,0.78,0,20.8,50.3,September,46.76258992805756,1.5384615384615385,2.106060606060606,0.4748201438848921,2-3
02-09-1904,2022-09-02,Electronics,15,Night,192,3.0,4.23,44.48,29.09,315.55,3,2.41,1.05,1.88,0.025,0.03,0,19.5,35.5,September,45.39007092198581,1.5625,4.0285714285714285,0.24822695035460993,2-3
03-09-1904,2022-09-03,Appliances,12,Night,114,0.0,3.2,20.55,25.79,434.55,1,0.48,0.26,2.34,0.015,0.17,2,20.3,59.1,September,35.625,0.0,12.307692307692308,0.08125,0-1
04-09-1904,2022-09-04,Furniture,20,Swing,85,4.0,19.11,39.77,19.24,191.89,1,2.5071666666666665,1.11,1.59,0.014,1.82,2,20.3,37.3,September,4.447933019361591,4.705882352941177,17.216216216216214,0.05808477237048666,2-3
05-09-1904,2022-09-05,Textiles,7,Swing,179,8.0,8.59,14.47,23.41,293.36,1,1.51,1.57,0.97,0.047,1.94,2,24.9,43.2,September,20.838183934807915,4.4692737430167595,5.471337579617834,0.18277066356228172,1-2
06-09-1904,2022-09-06,Furniture,20,Swing,153,2.0,8.67,35.85,22.16,143.64,4,4.99,0.61,1.18,0.037,1.0028851851851852,1,19.0,52.2,September,17.647058823529413,1.3071895424836601,14.213114754098362,0.07035755478662054,4-5
07-09-1904,2022-09-07,Electronics,15,Swing,135,5.0,22.28,12.29,26.01,334.88,3,1.69,1.47,2.23,0.046,1.84,0,24.6,58.6,September,6.059245960502692,3.7037037037037037,15.156462585034015,0.06597845601436265,1-2
08-09-1904,2022-09-08,Furniture,20,Swing,163,4.0,15.73,31.9,21.36,340.92,3,0.44,1.05,1.79,0.033,0.33,1,24.5,45.4,September,10.362364907819453,2.4539877300613497,14.980952380952381,0.06675143038779402,0-1
09-09-1904,2022-09-09,Electronics,15,Night,140,8.0,22.4,45.08,21.1,439.11,4,1.76,2.4,1.06,0.02,0.73,1,22.4,35.7,September,6.25,5.714285714285714,9.333333333333334,0.10714285714285715,1-2
